date,price_65_m1,price_62_m1,Ukraine Concentrate fines,lump premium,IOCJ Import margin,rebar steel margin ,indian pellet premium,(IOCJ+SSF)/2-PBF,62 Index,65 Index,IOCJ Inventory,IOCJ Weekly shipment,Y
2025-02-04,114.34174955606444,101.40770041543922,895.0,0.144,11.12,111.0,8.45,-5.5,105.45,119.62,1601.02,175.5,-1.092259282037712
2025-02-05,113.09963707667646,100.2504085419392,890.0,0.144,16.27,108.0,8.0,-2.0,104.4,118.33,1601.02,175.5,1.7804123837115267
2025-02-06,115.13130942668316,102.46855129948092,905.0,0.149,11.9,123.0,8.0,-5.5,106.5,119.98,1601.02,175.5,0.3339737595347882
2025-02-07,115.51646058308252,102.3238898152934,905.0,0.149,3.93,105.0,8.0,-7.5,106.75,120.34,1601.02,175.5,0.6397761841443488
2025-02-10,116.25787655915131,103.38474069933508,910.0,0.149,3.24,101.0,8.0,-11.0,107.7,121.12,1601.02,247.7,-1.132779062777605
2025-02-11,114.94836262739346,102.1792283311059,902.0,0.149,2.45,100.0,7.7,-10.0,106.55,119.76,1825.91,247.7,1.554284707708896
2025-02-12,116.74894428356056,103.96338663608508,913.0,0.149,-1.41,92.0,7.7,-14.0,108.6,121.7,1825.91,247.7,-1.1780458123167465
2025-02-13,115.38165767834276,102.85431525731424,898.0,0.149,-2.44,73.0,7.7,-10.5,107.15,120.48,1825.91,247.7,-0.38461585874782755
2025-02-14,114.93873384848348,102.37211031002258,900.0,0.149,-2.04,83.0,7.7,-15.5,106.8,120.48,1825.91,247.7,-0.36087488284992253
2025-02-17,114.52469635535417,102.0345668469184,905.0,0.149,-9.45,84.0,7.7,-10.0,106.35,119.85,1825.91,133.0,0.8622547248388843
2025-02-18,115.51646058308252,103.04719723623091,913.0,0.149,-11.65,95.0,7.7,-12.5,107.6,120.78,1857.9,133.0,-0.01667222411328191
2025-02-19,115.49720302526258,103.04719723623091,914.0,0.149,-9.97,106.0,7.7,-12.0,107.6,120.76,1857.9,133.0,1.5879913549707316
2025-02-20,117.34592857597956,104.6866940570226,920.0,0.149,-0.49,111.0,7.7,-9.5,109.5,122.1,1857.9,133.0,-0.2464674267708276
2025-02-21,117.05706520868004,104.34915059391844,921.0,0.149,-0.65,114.0,7.7,-13.5,109.35,122.3,1857.9,133.0,-0.10699149203828649
2025-02-24,116.93189108285024,104.44559158337675,915.0,0.149,-9.56,102.0,7.7,-16.0,109.1,121.84,1857.9,233.9,-1.9624777499744082
2025-02-25,114.65949926009394,102.22744882583508,900.0,0.149,-6.03,78.0,7.7,-15.0,106.85,119.26,1860.75,233.9,0.1007218483673846
2025-02-26,114.77504460701375,102.1792283311059,899.0,0.147,-6.98,108.0,7.4,-15.0,106.85,119.4,1860.75,233.9,-0.681849520770475
2025-02-27,113.995113515305,101.55236189962672,890.0,0.147,-6.03,127.0,7.2,-14.5,105.85,118.54,1860.75,233.9,-1.5663893941778633
2025-02-28,112.22341819586788,99.33421914208502,885.0,0.147,4.79,122.0,7.2,-14.0,103.9,116.91,1860.75,233.9,-2.2881096028561188
2025-03-03,109.6847775839427,97.53256908901778,865.0,0.147,11.78,137.0,7.1,-12.0,101.05,113.94,1860.75,316.3,0.712999807654581
2025-03-04,110.46962449068292,97.82472855708274,865.0,0.147,9.55,139.0,7.1,-10.5,101.95,114.51,1866.07,316.3,-0.9518006110049309
2025-03-05,109.42316194836263,97.09432988692036,862.0,0.1405,3.91,125.0,7.1,-8.5,100.4,113.75,1866.07,316.3,0.6355392562973268
2025-03-06,110.12080364324284,97.82472855708274,860.0,0.1405,-2.12,137.0,7.1,-11.5,101.3,114.38,1866.07,316.3,0.07915915801013296
2025-03-07,110.20800885510285,98.0681947804702,856.0,0.1405,-1.83,138.0,7.1,-9.5,101.9,114.56,1866.07,316.3,-0.5554345335363816
2025-03-10,109.59757237208268,97.3864893549853,853.0,0.1405,-10.81,108.0,7.1,-11.0,101.0,113.89,1866.07,276.8,0.7574459324354148
2025-03-11,110.43086661874514,97.82472855708274,857.0,0.1405,-7.14,104.0,7.1,-10.5,101.95,114.54,1877.15,276.8,-0.13170026926659514
2025-03-12,110.28552459897844,97.97080829111522,854.0,0.1405,-3.17,92.0,7.1,-12.0,101.85,114.48,1877.15,276.8,1.3352731444784827
2025-03-13,111.76801320059886,99.52899212079498,859.0,0.1405,-10.11,115.0,7.1,-15.0,103.5,116.07,1877.15,276.8,1.3091221325303026
2025-03-14,113.24081233423485,100.69762999305482,873.0,0.141,-4.45,121.0,7.1,-15.0,105.05,118.15,1877.15,276.8,-1.5869242037146767
2025-03-17,111.45795022509655,99.28552589740752,859.0,0.141,-5.16,115.0,7.1,-13.5,103.3,116.04,1877.15,133.8,0.1216333772897005
2025-03-18,111.5936027768788,99.13944616337504,859.0,0.141,-12.56,101.0,6.8,-16.0,103.5,116.28,1878.74,133.8,-1.6546667735406244
2025-03-19,109.76229332781828,97.77603531240526,845.0,0.141,-17.58,99.0,6.8,-15.0,101.65,114.48,1878.74,133.8,0.22044892310328718
2025-03-20,110.00453002742948,97.82472855708274,842.0,0.144,-13.61,101.0,6.8,-14.5,101.75,114.7,1878.74,133.8,-0.5387515791153721
2025-03-21,109.4134724803782,97.3864893549853,840.0,0.144,-15.46,104.0,6.8,-14.5,101.05,113.97,1878.74,133.8,2.0684348305977966
2025-03-24,111.70018692470774,99.67507185482744,855.0,0.144,-14.23,117.0,6.8,-15.5,103.15,116.19,1878.74,258.8,-0.6439844725555338
2025-03-25,110.98316629385864,98.89597993998755,850.0,0.144,-5.37,130.0,6.8,-16.0,102.55,115.51,1858.38,258.8,0.6786765804490108
2025-03-26,111.73894479664553,99.72376509950496,855.0,0.1445,-13.93,130.0,6.8,-24.0,103.3,116.08,1858.38,258.8,0.983699363877239
2025-03-27,112.8435441468725,100.94109621644228,860.0,0.1465,-16.88,115.0,6.8,-23.0,104.55,117.26,1858.38,258.8,-0.06871671804500443
2025-03-28,112.76602840299692,100.55155025902232,855.0,0.1465,-12.62,107.0,6.8,-20.0,103.85,117.19,1858.38,258.8,-1.2189474462875092
2025-03-31,111.39981341718986,99.52899212079498,845.0,0.1465,-9.42,103.0,6.8,-17.0,103.85,117.19,1858.38,275.5,1.6244982184332741
2025-04-01,113.22428049627678,101.15415626725031,860.0,0.142,-2.92,119.0,6.8,-19.0,104.1,117.51,1857.91,275.5,-0.043094161408139466
2025-04-02,113.1754979540552,101.26250054368067,859.0,0.142,-2.39,118.0,6.8,-20.0,103.9,117.31,1857.91,275.5,-0.7788875378527785
2025-04-03,112.29741219406684,99.72598171430472,856.0,0.142,-2.2,118.0,6.8,-21.0,102.95,115.85,1857.91,275.5,-1.0480445274700316
2025-04-04,111.12663118074904,97.95307537271708,856.0,0.142,-2.2,118.0,6.8,-21.0,101.8,115.49,1857.91,275.5,-2.759409613995319
2025-04-07,108.10211356301134,96.6726430149038,840.0,0.141,-2.98,103.0,6.8,-23.5,98.85,111.69,1857.91,334.5,-2.541037914843817
2025-04-08,105.38980421549176,93.47156212037056,821.0,0.141,2.31,85.0,6.65,-25.5,95.65,108.53,1851.1,334.5,-0.11115229006561166
2025-04-09,105.27272611415998,92.33887195768956,805.0,0.141,-2.13,110.0,6.65,-23.0,95.75,108.35,1851.1,334.5,2.163634089744876
2025-04-10,107.57526210701836,95.78618984410996,820.0,0.141,-1.79,105.0,6.65,-25.0,98.35,110.66,1851.1,334.5,-0.18155415299249666
2025-04-11,107.38013193813204,95.73694244573254,820.0,0.141,-17.27,108.0,6.65,-25.0,98.35,110.73,1851.1,334.5,0.8504529680721145
2025-04-14,108.29724373189764,96.42640602301664,820.0,0.141,-16.75,108.0,6.65,-26.5,99.45,111.83,1851.1,325.5,0.4404699467146042
2025-04-15,108.77531264566908,97.263611795433,825.0,0.141,-17.83,99.0,6.65,-28.0,99.95,112.32,1811.89,325.5,-0.42245355174647903
2025-04-16,108.31675674878628,96.57414821814892,820.0,0.14,-17.97,73.0,6.65,-28.0,98.95,111.84,1811.89,325.5,-0.3971124352228492
2025-04-17,107.8874703772364,96.32791122626176,820.0,0.14,-16.57,68.0,6.45,-27.0,99.9,111.61,1811.89,325.5,-0.2898027748248979
2025-04-18,107.57526210701836,95.98317943761973,811.0,0.14,-22.35,73.0,6.45,-26.5,99.9,111.61,1811.89,325.5,1.5925479409094279
2025-04-21,109.30216410166211,98.10081756784938,825.0,0.14,-11.51,79.0,6.45,-25.5,100.1,112.97,1811.89,175.2,-0.7256470811214077
2025-04-22,108.51188691767258,97.16511699867814,823.0,0.14,-13.23,78.0,6.45,-25.0,99.3,111.99,1831.77,175.2,1.4283406552412026
2025-04-23,110.072928268763,98.79028114513346,828.0,0.1435,-20.76,81.0,6.45,-25.5,101.1,113.48,1831.77,175.2,-0.6848428064893993
2025-04-24,109.32167711855074,98.15006496622682,825.0,0.149,-25.6,93.0,6.45,-22.5,100.45,112.61,1831.77,175.2,-1.0135979499358871
2025-04-25,108.21919166434311,97.1158696003007,822.0,0.15,-23.84,98.0,6.45,-21.5,99.2,111.52,1831.77,175.2,0.13514124314512252
2025-04-28,108.36553929100783,97.06662220192328,818.0,0.15,-21.34,144.0,6.45,-22.5,99.4,111.71,1831.77,293.5,0.05400540185269322
2025-04-29,108.42407834167376,97.06662220192328,816.0,0.151,-22.09,128.0,6.45,-22.0,99.3,111.4,1810.16,293.5,-1.0220321405139086
2025-04-30,107.32159288746614,95.49070545384537,813.0,0.151,-10.82,120.0,6.45,-21.5,98.15,109.2,1810.16,293.5,-1.118776405053106
2025-05-01,106.12759576174128,94.84314198441398,813.0,0.151,-10.82,120.0,6.45,-21.5,98.15,109.2,1810.16,293.5,0.6117927869818431
2025-05-02,106.77886692122756,95.6401431775603,813.0,0.151,-10.82,120.0,6.45,-21.5,96.9,108.75,1810.16,293.5,0.6998831405237493
2025-05-05,107.52881552912086,96.18808149784842,813.0,0.151,-10.82,120.0,6.45,-21.5,98.15,109.39,1810.16,258.8,0.22915817352129
2025-05-06,107.7755091501384,97.33377071299628,825.0,0.151,-12.52,108.0,6.45,-22.0,99.15,110.2,1798.02,258.8,0.4385170557176592
2025-05-07,108.24916090249204,97.88170903328438,825.0,0.154,-8.63,102.0,6.45,-23.0,99.95,111.01,1798.02,258.8,-1.6544495017095435
2025-05-08,106.47296683116583,96.43714437070663,808.0,0.154,-5.31,101.0,6.45,-24.0,98.0,109.38,1798.02,258.8,0.36079413761990836
2025-05-09,106.85780887995318,96.63639466899323,806.0,0.154,-9.13,90.0,6.45,-25.0,98.6,109.72,1798.02,258.8,2.7596123017402028
2025-05-12,109.84773556668564,99.625149143292,824.0,0.154,-13.41,94.0,6.45,-24.0,98.6,109.72,1798.02,226.3,-0.4862684052732434
2025-05-13,109.31487734528775,99.22664854671882,820.0,0.154,-12.31,97.0,6.45,-23.5,101.25,111.92,1752.6,226.3,2.010701759768219
2025-05-14,111.53511993444556,101.31877667872796,835.0,0.151,-11.63,106.0,6.45,-21.0,102.8,114.24,1752.6,226.3,-0.6212302549162046
2025-05-15,110.84437779559646,101.11952638044136,830.0,0.151,-13.24,106.0,6.45,-19.5,102.2,113.68,1752.6,226.3,-1.0200517938320002
2025-05-16,109.71945488375653,99.32627369586211,820.0,0.151,-6.76,103.0,6.45,-17.0,101.1,112.41,1752.6,226.3,-0.5591645160847551
2025-05-19,109.10765470363305,99.07721082300388,816.0,0.153,-7.52,106.0,6.45,-18.0,100.35,110.85,1752.6,308.7,-0.19916718515650603
2025-05-20,108.89056431713762,99.12702339757551,818.0,0.153,-5.81,94.0,6.45,-21.0,100.1,110.98,1726.16,308.7,0.28053047672182574
2025-05-21,109.19646440719936,99.5255239941487,818.0,0.153,-0.69,93.0,6.45,-20.0,100.15,111.01,1726.16,308.7,-0.8075169770738534
2025-05-22,108.31823511637695,98.92777309928894,813.0,0.153,1.59,86.0,6.25,-19.0,99.7,110.61,1726.16,308.7,-0.7865414611630267
2025-05-23,107.46960906007664,97.6824587349978,805.0,0.153,8.1,88.0,6.25,-19.5,98.95,109.52,1726.16,308.7,-0.9595054700257156
2025-05-26,106.44336359664374,96.5865820944216,794.0,0.154,4.08,74.0,6.25,-16.5,97.65,108.26,1726.16,356.1,-0.9500816622181135
2025-05-27,105.4368536228922,95.68995575213197,788.0,0.154,7.27,73.0,6.25,-13.0,96.45,107.11,1683.3,356.1,0.009358476446863393
2025-05-28,105.4467213677329,95.68995575213197,793.0,0.154,5.79,71.0,6.25,-13.0,96.9,106.73,1683.3,356.1,0.5226817947687982
2025-05-29,105.99931507881216,96.68620724356488,800.0,0.154,7.9,89.0,6.25,-12.5,97.2,107.23,1683.3,356.1,-0.39175500154070025
2025-05-30,105.58486979550273,96.03864377413348,797.0,0.154,7.63,90.0,6.25,-11.0,96.8,106.73,1683.3,356.1,-0.4432087975542395
2025-06-02,105.11794385643718,95.53739824295324,797.0,0.154,7.63,90.0,6.25,-11.0,96.3,105.85,1683.3,338.8,-1.2649367387949517
2025-06-03,103.79664279482616,94.63515628682885,792.0,0.154,15.2,75.0,6.25,-9.5,95.35,104.69,1686.57,338.8,0.6867634775488755
2025-06-04,104.5119335950968,95.58752279607128,797.0,0.157,11.91,79.0,6.25,-10.5,96.35,105.2,1686.57,338.8,-0.734630981215235
2025-06-05,103.74696982258516,95.23665092424513,794.0,0.1575,15.89,83.0,6.25,-6.5,95.65,104.56,1686.57,338.8,0.7061098040479907
2025-06-06,104.4821298117522,95.48727368983522,798.0,0.16,12.31,99.0,6.25,-5.0,96.1,105.26,1686.57,338.8,-0.6486715485917754
2025-06-09,103.80657738927437,94.88577905241894,793.0,0.16,16.96,124.0,6.25,-3.5,95.2,104.5,1686.57,291.6,-0.22035937060596134
2025-06-10,103.5780817169657,94.5850317337108,790.0,0.1615,13.18,128.0,6.25,-4.0,94.95,104.34,1691.15,291.6,0.6786815707746503
2025-06-11,104.28343792278812,95.3870245835992,802.0,0.16,11.36,136.0,6.25,-5.0,95.75,105.25,1691.15,291.6,-0.49661070451315037
2025-06-12,103.76683901148157,94.68528083994684,794.0,0.16,15.67,136.0,6.25,-5.5,94.95,104.54,1691.15,291.6,-0.3644738352806797
2025-06-13,103.38932442244985,94.08378620253056,794.0,0.16,18.09,135.0,6.25,-4.5,94.6,104.39,1691.15,291.6,-0.06728505083956646
2025-06-16,103.3197822613124,94.08378620253056,788.0,0.1595,21.0,142.0,6.25,-3.5,94.25,104.0,1691.15,301.8,-1.277354313843287
2025-06-17,102.0084157941496,93.13141969328812,785.0,0.155,21.29,145.0,6.25,-0.5,93.1,102.82,1657.68,301.8,-0.3414470904275548
2025-06-18,101.6607049884625,92.83067237457996,780.0,0.151,15.02,149.0,6.25,-3.0,92.75,102.26,1657.68,301.8,0.18550163972064185
2025-06-19,101.84946228297837,93.13141969328812,780.0,0.151,13.69,155.0,6.3,-3.5,93.05,102.79,1657.68,301.8,0.9417088184210984
2025-06-20,102.81311794445404,93.93341254317647,782.0,0.151,2.6,155.0,6.3,-5.5,93.8,104.0,1657.68,301.8,0.47235832754883594
2025-06-23,103.29991307241602,94.23415986188463,783.0,0.1485,-5.46,150.0,6.3,-6.0,94.15,104.34,1657.68,358.2,-0.8014333438308849
2025-06-24,102.47534173321516,93.08129514017008,780.0,0.1485,-2.05,158.0,6.3,-2.0,92.95,103.65,1658.93,358.2,0.0
2025-06-25,102.47534173321516,92.930921480816,777.0,0.152,-4.59,156.0,6.3,-4.0,92.75,103.47,1658.93,358.2,0.628173121452733
2025-06-26,103.12109037234836,93.7830388838224,777.0,0.155,-10.62,150.0,6.3,-5.0,93.3,103.84,1658.93,358.2,1.1684837477924788
2025-06-27,104.33311089502912,94.986028158655,790.0,0.155,-1.71,145.0,6.55,-4.0,94.4,105.24,1658.93,358.2,-0.22878942296394975
2025-06-30,104.09468062827226,94.43465807435672,790.0,0.159,-0.36,156.0,6.55,-6.5,94.15,105.02,1658.93,305.6,-0.5081750233162622
2025-07-01,103.56703926701572,93.38204245887825,782.0,0.161,1.43,156.0,6.55,-5.0,93.15,104.01,1648.08,305.6,1.9042753854902967
2025-07-02,105.5581387434555,95.78802100854335,793.0,0.162,-2.36,183.0,6.7,-6.0,95.1,106.03,1648.08,305.6,1.3768774630010652
2025-07-03,107.02159685863874,96.79051207090384,803.0,0.162,-6.95,187.0,6.7,-9.0,96.3,107.65,1648.08,305.6,-0.2608049168325745
2025-07-04,106.74284293193718,96.0887683272515,808.0,0.1635,-24.47,187.0,6.7,-9.0,95.7,108.4,1648.08,305.6,-0.10264546228532931
2025-07-07,106.633332460733,95.48727368983522,805.0,0.166,-19.34,179.0,6.7,-10.0,94.9,108.2,1648.08,281.8,0.9570340177320317
2025-07-08,107.65874869109948,96.18901743348756,805.0,0.166,-21.88,176.0,6.7,-10.5,95.2,108.29,1641.76,281.8,0.24936517193415325
2025-07-09,107.92754712041884,96.0887683272515,808.0,0.169,-27.58,175.0,6.85,-5.5,95.3,109.8,1641.76,281.8,3.016491088604632
2025-07-10,111.23277225130892,99.0461169612149,831.0,0.169,-25.06,185.0,7.1,-8.0,98.55,113.0,1641.76,281.8,0.4465090468917833
2025-07-11,111.73054712041886,99.74786070486724,832.0,0.169,-22.72,196.0,7.1,-6.0,98.3,113.04,1641.76,281.8,0.5066002035794043
2025-07-14,112.2980104712042,99.6476115986312,834.0,0.17,-29.71,187.0,7.3,-7.0,98.6,114.3,1641.76,393.5,-0.3997340432620289
2025-07-15,111.85001308900524,99.19649062056898,834.0,0.17,-18.95,184.0,7.6,-6.5,98.15,113.88,1627.59,393.5,0.930239266231341
2025-07-16,112.89534031413612,100.14885712981145,839.0,0.171,-24.37,175.0,7.7,-4.0,99.1,114.37,1627.59,393.5,0.7905179507113468
2025-07-17,113.79133507853405,101.55234461711608,847.0,0.171,-17.68,163.0,7.7,-7.5,100.25,115.37,1627.59,393.5,0.017496282084699947
2025-07-18,113.81124607329843,101.25159729840796,846.0,0.171,-13.24,171.0,7.7,-8.0,100.2,115.3,1627.59,393.5,2.4709680495030732
2025-07-21,116.65851832460734,104.00844771989928,870.0,0.171,-15.33,217.0,7.95,-10.0,102.95,118.14,1627.59,333.4,1.8265347977293185
2025-07-22,118.80890575916231,105.91318073838416,885.0,0.174,-18.61,253.0,8.1,-12.5,104.85,120.4,1588.87,333.4,-0.6557400546159051
2025-07-23,118.0323769633508,104.81044056978764,877.0,0.1765,-19.28,252.0,8.3,-11.0,104.0,119.36,1588.87,333.4,0.5299696946840455
2025-07-24,118.65957329842932,105.41193520720392,878.0,0.1765,-22.83,256.0,8.3,-14.5,104.5,119.85,1588.87,333.4,-1.6239890021644228
2025-07-25,116.74811780104712,103.35682852936496,870.0,0.1765,-15.0,282.0,8.3,-9.5,102.6,118.19,1588.87,333.4,-1.867765274513598
2025-07-28,114.58777486910996,100.80047632034574,858.0,0.1765,-11.54,241.0,8.3,-13.5,100.1,115.81,1588.87,353.0,2.0211395377084767
2025-07-29,116.92731675392672,102.80545844506668,867.0,0.174,-11.05,247.0,8.3,-11.0,101.9,118.33,1578.53,353.0,-0.5892165119007703
2025-07-30,116.240387434555,102.05359014829634,860.0,0.1825,-12.92,252.0,8.7,-11.5,100.95,117.26,1578.53,353.0,-1.867274170527507
2025-07-31,114.09,99.79798525798526,851.0,0.1825,-10.17,227.0,8.7,-10.0,99.05,115.53,1578.53,353.0,0.32378063726780587
2025-08-01,114.46,100.69886977886978,856.0,0.1825,-28.91,200.0,8.85,-10.0,99.3,116.72,1578.53,353.0,2.3912400102780706
2025-08-04,117.23,101.29945945945948,860.0,0.1825,-26.59,179.0,8.85,-11.0,100.6,117.66,1578.53,337.2,0.569899045958839
2025-08-05,117.9,102.40054054054056,870.0,0.1825,-25.54,162.0,8.85,-12.5,101.65,118.88,1562.61,337.2,-0.2632809708000837
2025-08-06,117.59,102.05019656019655,868.0,0.1825,-35.78,176.0,8.85,-11.0,101.2,119.62,1562.61,337.2,0.981644507942608
2025-08-07,118.75,102.10024570024572,866.0,0.185,-35.29,177.0,8.85,-9.0,101.5,119.8,1562.61,337.2,-0.05896474921294806
2025-08-08,118.68,102.15029484029483,865.0,0.185,-44.66,158.0,8.85,-10.0,101.5,119.72,1562.61,337.2,0.8891930074584756
2025-08-11,119.74,103.65176904176904,878.0,0.185,-46.15,162.0,8.85,-12.0,102.9,121.06,1562.61,309.9,1.0467820099535081
